# aip_tip_1480618933.out
#
# Format: <prover> <axiom type> <tip file> <status> <computation time in seconds>
#
# The status column indicates whether a proof was found:
# Success indicates a proof was found.
# Failure indicates that the problem (with induction axioms) does not admit a proof.
# Error indicates abnormal termination.
#
# The TIP problems which are not listed below either terminated abnormally or
# reached the timeout (300 s).

prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_62.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_35.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_58.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_63.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_48.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_11.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_51.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_46.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_40.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_83.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_85.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_64.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_66.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_60.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_43.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_10.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_36.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_59.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_82.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_45.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_42.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_17.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_16.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_47.smt2 error -1
prover9 independent ./../benchmarks/benchmarks/isaplanner/prop_61.smt2 error -1
